Course,Daytime_evening_attendance,Admission_grade,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_grade,Status_Updated,Status_0,Status_1,Status_2,Status
9147,1,118.8,0,1,1,1,1,22,10.666666666666666,11.0,1,False,True,False,1
9119,1,125.2,0,0,1,1,0,19,11.833333333333334,14.714285714285714,1,False,True,False,1
9147,1,95.0,0,0,1,1,0,20,0.0,0.0,0,True,False,False,0
9070,1,107.6,0,0,1,1,1,22,11.666666666666666,12.166666666666666,1,False,True,False,1
9130,1,140.0,0,0,0,1,0,18,13.0,0.0,0,True,False,False,0
9991,0,125.4,0,0,1,1,0,39,0.0,0.0,0,True,False,False,0
9500,1,128.0,0,0,1,1,0,18,0.0,0.0,0,True,False,False,0
9119,1,129.3,0,0,1,1,1,18,13.0,14.2,1,False,False,True,2
9238,1,152.0,0,0,1,1,1,19,13.857142857142858,14.0,1,False,False,True,2
9500,1,128.8,0,0,1,1,0,18,13.391666666666666,12.4875,1,False,False,True,2
9147,1,152.8,0,0,1,1,1,18,12.75,0.0,0,True,False,False,0
9130,1,150.0,0,0,1,1,0,22,14.5,14.6,1,False,False,True,2
9238,1,112.0,0,0,1,1,0,19,12.166666666666666,12.166666666666666,1,False,False,True,2
9130,1,135.6,0,0,1,1,0,18,15.4,15.6,0,True,False,False,0
9119,1,134.4,0,1,0,1,0,31,13.333333333333334,16.0,0,True,False,False,0
9991,0,120.5,0,0,1,1,0,28,0.0,0.0,0,True,False,False,0
9070,1,141.4,0,0,1,1,0,19,0.0,0.0,0,True,False,False,0
9254,1,145.2,0,0,1,1,0,20,13.714285714285714,14.714285714285714,1,False,False,True,2
9238,1,140.0,0,0,1,1,0,50,12.25,0.0,0,True,False,False,0
9070,1,100.0,0,0,1,1,0,38,16.0,16.5,1,False,True,False,1
9991,0,140.0,0,0,1,1,0,31,11.0,13.0,0,True,False,False,0
9500,1,126.0,0,0,1,1,0,27,14.085714285714284,14.085714285714284,1,False,True,False,1
9238,1,112.6,0,0,1,1,0,21,10.166666666666666,10.5,1,False,False,True,2
9119,1,106.8,0,0,1,1,0,34,10.0,0.0,0,True,False,False,0
9119,1,121.6,0,0,1,1,0,19,0.0,10.0,1,False,True,False,1
9991,0,120.0,0,0,0,1,0,40,10.5,10.666666666666666,0,True,False,False,0
171,1,160.6,0,0,1,1,1,18,0.0,0.0,1,False,False,True,2
9070,1,130.0,0,1,0,1,1,46,0.0,0.0,0,True,False,False,0
8014,0,110.0,0,0,1,1,0,37,0.0,0.0,0,True,False,False,0
9003,1,110.0,0,0,1,1,0,31,0.0,0.0,0,True,False,False,0
9003,1,145.8,0,0,1,1,0,34,13.333333333333334,12.4,1,False,False,True,2
171,1,130.2,0,0,1,1,1,18,0.0,0.0,0,True,False,False,0
9670,1,122.3,0,0,1,1,1,18,13.571428571428571,14.333333333333334,1,False,False,True,2
9070,1,125.4,0,0,1,1,1,19,12.833333333333334,11.166666666666666,1,False,False,True,2
9991,0,130.0,0,0,1,1,0,40,10.25,11.2,0,True,False,False,0
9130,1,150.0,0,0,1,1,0,25,0.0,0.0,0,True,False,False,0
9119,1,116.9,0,1,1,1,0,20,14.5,13.333333333333334,0,True,False,False,0
9119,1,114.7,0,0,1,1,0,20,15.8,13.714285714285714,1,False,True,False,1
9003,1,95.8,0,0,0,1,0,43,0.0,0.0,0,True,False,False,0
9119,1,133.1,0,0,1,1,0,18,12.5,14.666666666666666,1,False,True,False,1
9003,1,150.0,0,0,1,1,0,35,11.666666666666666,11.5,1,False,False,True,2
9991,0,118.5,0,0,1,1,0,23,13.0,13.0,1,False,False,True,2
9500,1,131.1,0,0,1,1,0,19,12.12142857142857,11.50625,1,False,False,True,2
9085,1,150.3,0,0,1,1,1,21,14.22222222222222,13.75,1,False,False,True,2
9670,1,120.5,0,0,1,1,0,19,12.5,13.25,1,False,True,False,1
9119,1,105.6,0,0,1,1,0,20,12.166666666666666,15.285714285714286,1,False,False,True,2
9670,1,125.3,1,0,1,1,1,30,0.0,0.0,0,True,False,False,0
9254,1,131.0,0,0,1,1,0,44,12.666666666666666,11.5,1,False,False,True,2
9500,1,127.0,0,0,1,1,0,19,13.614285714285714,13.614285714285714,1,False,False,True,2
9130,1,150.0,0,0,1,1,0,22,12.857142857142858,14.3,1,False,False,True,2
9130,1,149.2,0,0,1,1,0,18,14.0,14.2,1,False,False,True,2
9670,1,121.5,0,0,1,1,1,21,14.75,11.8,1,False,False,True,2
9085,1,137.3,0,0,1,1,0,18,0.0,0.0,0,True,False,False,0
9670,1,119.6,0,0,1,1,0,18,13.625,14.285714285714286,1,False,False,True,2
171,1,141.5,0,0,1,1,0,19,0.0,0.0,1,False,False,True,2
9003,1,150.0,0,0,1,1,0,21,11.8,11.875,0,True,False,False,0
9003,1,110.0,0,0,1,1,0,31,15.125,14.6,1,False,False,True,2
9254,1,110.2,0,0,1,1,0,21,11.5,10.5,0,True,False,False,0
9119,1,110.3,0,1,1,1,0,24,10.0,11.0,1,False,True,False,1
9773,1,120.0,0,0,1,1,0,27,0.0,0.0,0,True,False,False,0
9147,1,114.2,0,0,1,1,0,20,10.333333333333334,12.8,1,False,False,True,2
9119,1,140.0,0,0,1,1,0,22,0.0,11.666666666666666,1,False,True,False,1
9003,1,132.8,0,0,1,1,1,19,12.0,12.5,1,False,True,False,1
9773,1,121.5,0,0,1,1,0,19,13.833333333333334,14.5,1,False,False,True,2
171,1,127.2,0,1,1,1,0,23,12.153846153846152,11.909090909090908,1,False,True,False,1
9130,1,128.2,0,0,1,1,0,18,14.0,13.666666666666666,1,False,False,True,2
9773,1,133.4,0,0,0,1,0,29,16.5,13.8,1,False,True,False,1
9130,1,120.0,0,0,1,1,0,29,18.0,13.333333333333334,0,True,False,False,0
9003,1,140.0,0,0,1,1,0,20,11.285714285714286,11.77777777777778,1,False,True,False,1
171,1,136.9,0,0,1,1,1,19,0.0,0.0,1,False,False,True,2
171,1,117.0,1,0,1,1,0,22,0.0,0.0,1,False,True,False,1
9670,1,110.7,0,0,1,1,0,20,14.0,12.0,1,False,True,False,1
9130,1,160.0,0,0,1,1,0,24,13.75,12.0,1,False,True,False,1
9670,1,95.0,0,0,0,1,0,21,13.25,11.0,0,True,False,False,0
9147,1,148.8,0,0,1,1,1,25,14.25,14.75,1,False,False,True,2
9147,1,110.0,0,0,0,1,0,32,0.0,0.0,0,True,False,False,0
9991,0,133.9,0,0,0,1,0,26,11.25,11.333333333333334,0,True,False,False,0
9130,1,125.7,0,0,1,1,1,18,13.5,12.5,1,False,False,True,2
9254,1,116.6,0,0,1,1,1,19,12.666666666666666,12.857142857142858,1,False,False,True,2
9070,1,141.0,0,0,1,1,1,19,15.166666666666666,12.333333333333334,1,False,False,True,2
9119,1,130.0,0,0,1,1,0,27,13.166666666666666,15.142857142857142,0,True,False,False,0
9003,1,130.0,0,1,1,1,0,21,11.8,11.444444444444445,1,False,True,False,1
9119,1,115.8,0,0,1,1,0,20,11.5,0.0,1,False,True,False,1
9070,1,140.0,0,0,1,1,0,21,14.5,11.333333333333334,1,False,False,True,2
9773,1,126.1,0,0,1,1,0,22,13.4,10.666666666666666,1,False,True,False,1
171,1,137.5,0,1,0,1,0,19,0.0,0.0,1,False,False,True,2
9147,1,120.8,0,0,1,1,1,18,10.8,12.5,0,True,False,False,0
9238,1,136.5,0,0,1,1,0,28,0.0,0.0,0,True,False,False,0
9003,1,122.0,0,1,0,1,0,25,11.428571428571429,12.0,0,True,False,False,0
9003,1,130.0,0,0,1,1,0,25,12.5,11.6,0,True,False,False,0
9147,1,126.3,0,0,1,1,0,18,13.5,12.333333333333334,1,False,True,False,1
9254,1,98.0,0,0,1,1,0,26,0.0,0.0,0,True,False,False,0
9147,1,121.0,0,0,1,1,1,18,12.75,11.5,1,False,False,True,2
9773,1,124.2,0,0,1,1,0,22,11.333333333333334,12.333333333333334,1,False,True,False,1
9003,1,130.0,0,0,1,1,0,25,0.0,0.0,0,True,False,False,0
9773,1,136.1,0,0,1,1,0,19,11.4,12.4,1,False,True,False,1
9773,1,132.8,0,0,1,1,0,19,14.428571428571429,14.571428571428571,1,False,False,True,2
9500,1,126.3,0,0,1,1,0,19,12.492857142857144,11.7125,1,False,False,True,2
8014,0,111.5,0,0,1,1,0,45,11.5,11.0,0,True,False,False,0
9991,0,118.2,0,0,1,1,0,52,11.2,12.8,1,False,False,True,2
9147,1,115.6,0,0,0,1,0,20,12.0,11.0,0,True,False,False,0
9500,1,117.8,0,0,1,1,0,19,15.885714285714286,15.885714285714286,1,False,False,True,2
9500,1,127.0,0,1,0,1,0,21,12.94,11.58,0,True,False,False,0
8014,0,140.0,0,0,0,1,0,35,14.0,14.166666666666666,1,False,False,True,2
171,1,106.0,0,0,1,1,0,36,0.0,0.0,1,False,False,True,2
9500,1,151.0,0,1,0,1,0,47,0.0,0.0,0,True,False,False,0
9991,0,106.4,0,0,1,1,0,22,0.0,0.0,0,True,False,False,0
9991,0,125.3,0,0,1,1,0,41,11.25,11.0,0,True,False,False,0
9119,1,130.0,0,0,1,1,0,26,0.0,0.0,0,True,False,False,0
8014,0,116.0,0,0,0,0,0,51,11.25,0.0,0,True,False,False,0
9991,0,120.0,0,0,1,0,0,43,10.666666666666666,12.5,1,False,True,False,1
8014,0,100.0,0,0,1,0,0,41,11.8,10.666666666666666,1,False,False,True,2
9147,1,118.5,0,0,1,1,0,23,11.625,11.181818181818182,1,False,False,True,2
9238,1,118.9,0,0,1,1,0,22,0.0,0.0,0,True,False,False,0
9070,1,119.3,1,0,1,1,1,25,10.25,11.25,0,True,False,False,0
9991,0,135.8,0,0,1,1,0,25,10.8,11.357142857142858,1,False,False,True,2
171,1,130.0,0,0,0,1,1,22,12.545454545454543,12.666666666666666,1,False,False,True,2
9003,1,129.8,0,0,1,1,0,24,13.571428571428571,13.4,1,False,True,False,1
9085,1,150.0,0,0,1,1,0,47,0.0,0.0,0,True,False,False,0
9991,0,111.9,0,0,1,1,0,41,0.0,0.0,0,True,False,False,0
9003,1,150.1,0,0,1,1,0,43,14.77777777777778,12.2,1,False,False,True,2
9003,1,130.0,0,0,1,1,0,29,0.0,0.0,0,True,False,False,0
9119,1,128.0,0,0,1,1,0,30,0.0,0.0,0,True,False,False,0
9147,1,102.5,0,0,0,1,0,26,0.0,0.0,0,True,False,False,0
9991,0,102.5,0,0,0,1,0,27,0.0,0.0,0,True,False,False,0
9670,1,110.0,0,0,1,1,1,36,11.4,11.6,1,False,False,True,2
9003,1,114.0,0,0,1,1,0,29,11.666666666666666,10.857142857142858,0,True,False,False,0
9119,1,128.2,0,0,1,1,0,35,11.285714285714286,13.0,0,True,False,False,0
9773,1,116.5,0,0,1,1,1,18,11.5,12.6,1,False,False,True,2
9991,0,149.3,0,0,1,1,1,24,16.0,16.0,1,False,False,True,2
9773,1,134.1,0,0,1,1,1,18,12.5,12.666666666666666,0,True,False,False,0
9119,1,126.6,0,0,1,1,0,18,12.0,13.0,1,False,True,False,1
9085,1,120.0,0,0,1,1,0,21,0.0,11.666666666666666,1,False,True,False,1
9119,1,133.5,0,0,1,1,0,21,13.0,12.6,1,False,False,True,2
9003,1,110.0,0,0,1,1,0,32,13.714285714285714,12.083333333333334,1,False,False,True,2
9119,1,107.5,0,0,1,1,1,22,12.333333333333334,12.5,0,True,False,False,0
9003,1,130.0,0,0,0,1,0,32,12.727272727272728,12.7,0,True,False,False,0
9670,1,111.6,0,0,1,1,0,35,14.0,0.0,0,True,False,False,0
9147,1,101.0,0,0,0,1,0,23,0.0,0.0,0,True,False,False,0
8014,0,108.3,0,0,1,1,0,39,11.4,11.0,1,False,True,False,1
9670,1,128.2,0,0,1,1,0,35,0.0,10.0,0,True,False,False,0
9003,1,150.0,0,0,1,1,0,32,18.875,17.692307692307693,1,False,False,True,2
9853,1,142.8,0,0,1,1,0,20,0.0,0.0,0,True,False,False,0
9500,1,100.0,0,0,1,1,0,34,11.333333333333334,12.6,1,False,True,False,1
9991,0,150.0,0,0,1,1,0,44,13.5,16.2,0,True,False,False,0
9254,1,156.5,0,0,1,1,0,53,15.0,10.0,1,False,False,True,2
9119,1,98.6,0,1,0,1,0,28,0.0,0.0,0,True,False,False,0
9991,0,130.0,0,0,1,1,0,31,14.22222222222222,12.8,0,True,False,False,0
171,1,118.1,0,1,0,1,0,18,0.0,0.0,1,False,True,False,1
9003,1,120.0,0,1,0,1,0,44,12.0,0.0,0,True,False,False,0
9085,1,127.7,0,0,1,1,0,19,12.6,12.0,1,False,False,True,2
171,1,130.0,0,0,1,1,0,21,15.083333333333334,13.083333333333334,1,False,True,False,1
9119,1,147.7,0,0,1,1,1,18,0.0,0.0,0,True,False,False,0
9003,1,170.0,0,0,1,1,0,20,14.5,15.3,1,False,False,True,2
9070,1,110.2,0,0,1,1,0,55,14.5,13.5,1,False,False,True,2
9147,1,146.4,0,0,1,1,0,27,10.0,13.0,1,False,True,False,1
9119,1,121.0,0,0,1,1,0,19,0.0,0.0,0,True,False,False,0
9147,1,129.9,0,0,1,1,0,18,11.6,13.2,1,False,False,True,2
9773,1,132.0,0,0,1,1,0,43,11.75,0.0,0,True,False,False,0
9254,1,125.9,0,0,1,1,0,18,0.0,0.0,0,True,False,False,0
171,1,165.7,0,0,1,1,0,18,0.0,0.0,0,True,False,False,0
9254,1,122.7,0,1,1,1,1,20,0.0,0.0,0,True,False,False,0
9991,0,141.4,0,1,0,1,0,29,11.25,11.8,0,True,False,False,0
9130,1,156.4,0,1,1,1,0,44,11.571428571428571,0.0,0,True,False,False,0
9119,1,148.5,0,0,1,1,0,18,10.0,16.0,1,False,True,False,1
9003,1,140.0,0,0,1,1,1,20,13.833333333333334,12.3,1,False,True,False,1
9070,1,131.7,0,0,1,1,0,20,12.75,12.666666666666666,0,True,False,False,0
9147,1,104.7,0,0,1,1,0,36,0.0,0.0,0,True,False,False,0
9130,1,150.0,0,0,1,1,0,19,11.6,11.0,1,False,True,False,1
9085,1,110.0,0,0,0,1,0,29,0.0,0.0,0,True,False,False,0
9670,1,129.1,0,0,1,1,0,18,11.25,10.333333333333334,0,True,False,False,0
9003,1,120.0,0,0,0,1,0,24,0.0,0.0,0,True,False,False,0
9773,1,127.0,0,0,1,1,0,20,14.333333333333334,15.0,1,False,False,True,2
8014,0,151.5,0,1,0,1,0,45,0.0,0.0,0,True,False,False,0
9500,1,126.8,0,0,1,1,1,28,13.5,13.5,1,False,False,True,2
9254,1,140.8,0,0,1,1,0,23,12.666666666666666,12.2,1,False,True,False,1
9500,1,125.6,0,0,1,1,0,18,12.444285714285714,11.347142857142858,1,False,False,True,2
9147,1,127.8,0,0,1,1,0,23,10.666666666666666,11.333333333333334,0,True,False,False,0
171,1,120.0,0,0,1,1,0,22,0.0,0.0,1,False,True,False,1
9070,1,131.3,0,0,1,1,1,22,12.666666666666666,12.4,1,False,False,True,2
9991,0,155.7,0,0,1,1,0,33,13.2,14.833333333333334,1,False,False,True,2
9003,1,128.5,0,0,1,1,0,21,12.7,12.181818181818182,1,False,False,True,2
9147,1,170.0,0,0,1,1,0,45,14.833333333333334,14.8,1,False,False,True,2
9003,1,100.0,0,0,0,1,0,44,11.5,12.0,0,True,False,False,0
9670,1,107.2,0,0,1,1,0,42,0.0,0.0,0,True,False,False,0
9147,1,139.3,0,0,1,1,0,20,0.0,0.0,0,True,False,False,0
9147,1,123.2,0,0,1,1,0,20,12.666666666666666,12.5,1,False,True,False,1
9254,1,122.3,0,0,1,1,1,20,14.714285714285714,12.5,1,False,False,True,2
9773,1,127.9,0,0,1,1,0,20,13.666666666666666,10.25,1,False,True,False,1
9147,1,120.3,0,0,1,1,0,19,10.8,13.5,1,False,True,False,1
8014,0,128.5,0,1,0,1,0,26,10.5,10.428571428571429,0,True,False,False,0
9003,1,150.0,0,0,1,1,0,31,15.0,12.5,1,False,False,True,2
9773,1,136.1,0,1,1,1,1,19,12.666666666666666,14.0,1,False,False,True,2
9773,1,128.0,0,0,1,1,0,28,13.166666666666666,13.666666666666666,1,False,False,True,2
171,1,158.1,0,0,1,1,1,20,0.0,0.0,1,False,False,True,2
8014,0,108.7,0,0,1,0,0,43,13.0,12.5,1,False,False,True,2
171,1,110.0,0,0,1,1,1,25,0.0,0.0,0,True,False,False,0
9238,1,120.0,1,1,1,0,0,40,10.0,15.0,0,True,False,False,0
9085,1,150.0,0,0,1,0,0,20,13.333333333333334,13.375,1,False,False,True,2
8014,0,113.0,0,0,1,0,0,46,12.333333333333334,13.333333333333334,1,False,False,True,2
33,1,118.6,0,0,1,0,0,26,13.181818181818182,11.642857142857142,1,False,False,True,2
9500,1,148.8,0,0,1,0,1,34,12.513333333333334,13.071428571428571,1,False,False,True,2
9853,1,120.3,0,0,1,0,0,19,0.0,0.0,0,True,False,False,0
9500,1,127.0,0,0,1,0,1,18,13.585714285714284,13.585714285714284,1,False,False,True,2
9556,1,113.8,0,0,1,0,0,18,11.155555555555557,11.425,1,False,False,True,2
8014,0,108.0,0,0,1,1,1,37,11.857142857142858,12.0,1,False,False,True,2
171,1,129.1,0,0,1,1,1,23,0.0,0.0,1,False,False,True,2
9070,1,135.9,0,0,1,1,0,26,14.0,13.615384615384617,1,False,False,True,2
9773,1,154.4,0,0,0,0,0,18,12.0,0.0,0,True,False,False,0
9500,1,190.0,0,0,1,0,0,18,11.575,12.419999999999998,1,False,True,False,1
9500,1,132.5,0,0,1,0,0,19,13.198571428571428,13.0625,1,False,False,True,2
9085,1,163.3,0,0,1,0,0,18,13.5,12.0,1,False,False,True,2
9670,1,122.5,0,0,1,0,0,19,13.333333333333334,12.8,0,True,False,False,0
9119,1,121.0,0,0,1,1,0,20,14.25,10.0,1,False,True,False,1
9070,1,131.8,0,0,1,0,1,22,12.166666666666666,12.0,1,False,False,True,2
9500,1,135.0,0,0,1,0,1,18,12.214285714285714,12.214285714285714,1,False,False,True,2
9254,1,141.7,0,0,1,0,1,18,12.666666666666666,13.0,1,False,False,True,2
9773,1,131.3,0,0,1,0,1,18,12.285714285714286,13.5,1,False,False,True,2
9254,1,123.9,0,0,1,0,1,18,13.0,13.0,1,False,False,True,2
9254,1,126.1,0,0,1,0,0,18,12.142857142857142,11.166666666666666,1,False,False,True,2
9500,1,126.5,0,0,1,0,1,19,13.875714285714285,13.085714285714284,1,False,False,True,2
9853,1,107.3,0,0,1,0,0,20,0.0,0.0,0,True,False,False,0
9238,1,95.0,0,0,1,0,1,19,11.666666666666666,0.0,0,True,False,False,0
9085,1,116.1,0,0,1,0,0,18,13.153846153846152,11.0,1,False,False,True,2
9070,1,134.6,0,0,1,0,1,18,14.5,12.833333333333334,0,True,False,False,0
9500,1,128.0,0,0,1,0,1,18,14.44142857142857,13.65625,1,False,False,True,2
9773,1,144.2,0,0,1,0,0,18,15.166666666666666,14.285714285714286,1,False,False,True,2
9147,1,129.5,0,0,1,0,1,18,11.6,12.625,1,False,False,True,2
9773,1,116.8,0,1,1,0,0,18,11.666666666666666,12.333333333333334,1,False,False,True,2
9003,1,160.0,0,0,1,0,1,20,12.625,13.2,1,False,False,True,2
9238,1,127.1,0,0,1,0,1,19,12.666666666666666,11.0,1,False,False,True,2
9130,1,126.3,0,0,1,0,1,18,12.833333333333334,13.0,1,False,True,False,1
9238,1,112.9,0,0,1,0,1,19,11.857142857142858,13.142857142857142,1,False,False,True,2
9853,1,130.2,0,0,1,0,0,19,11.4,10.75,1,False,True,False,1
9130,1,100.0,0,0,1,0,0,19,14.857142857142858,15.142857142857142,1,False,True,False,1
9670,1,121.6,0,0,1,0,0,19,14.714285714285714,15.833333333333334,1,False,False,True,2
9670,1,130.0,1,1,1,0,0,20,13.5,13.0,1,False,False,True,2
9130,1,121.7,0,0,1,0,1,18,11.5,12.4,1,False,False,True,2
9147,1,120.0,0,0,1,0,0,33,14.0,0.0,0,True,False,False,0
9853,1,143.5,0,0,1,0,1,19,12.833333333333334,0.0,0,True,False,False,0
9556,1,128.3,0,0,1,0,1,18,13.428571428571429,14.75,1,False,False,True,2
9070,1,111.9,0,0,1,0,0,19,0.0,0.0,0,True,False,False,0
9003,1,140.0,0,0,1,0,0,19,11.666666666666666,11.5,1,False,True,False,1
9773,1,137.6,0,0,1,0,0,18,16.0,14.333333333333334,1,False,False,True,2
9238,1,135.0,0,0,1,0,0,20,13.833333333333334,11.833333333333334,1,False,False,True,2
9500,1,133.8,0,0,1,0,0,19,13.2325,13.2325,1,False,False,True,2
9773,1,126.9,0,0,1,1,1,18,14.0,14.166666666666666,1,False,False,True,2
9254,1,106.7,0,1,1,1,1,19,10.0,0.0,0,True,False,False,0
8014,0,145.7,0,0,1,0,0,25,13.333333333333334,12.272727272727272,1,False,False,True,2
9070,1,153.1,0,0,1,0,1,20,12.5,14.333333333333334,1,False,True,False,1
8014,0,118.7,0,0,1,0,0,19,12.5,11.5,1,False,False,True,2
9991,0,161.8,0,1,1,1,0,33,10.5,0.0,0,True,False,False,0
9119,1,124.9,0,1,1,1,0,18,10.666666666666666,11.333333333333334,1,False,True,False,1
9119,1,150.8,0,0,1,1,0,18,10.5,10.5,1,False,True,False,1
9147,1,130.0,0,0,1,0,0,19,12.0,11.4,1,False,False,True,2
171,1,163.6,0,0,1,0,0,18,0.0,0.0,1,False,True,False,1
9147,1,115.0,0,0,1,0,0,19,11.5,10.666666666666666,1,False,True,False,1
9773,1,136.8,0,0,1,0,0,18,14.0,13.5,0,True,False,False,0
9853,1,130.9,0,0,1,0,0,18,13.5,12.6,1,False,False,True,2
9500,1,127.0,0,0,1,0,0,18,13.07375,13.07375,1,False,False,True,2
9500,1,120.0,0,0,1,0,0,37,10.75,0.0,0,True,False,False,0
9238,1,126.0,0,0,1,0,0,20,12.0,0.0,1,False,True,False,1
9254,1,153.8,0,0,1,0,1,20,14.0,13.333333333333334,1,False,False,True,2
9238,1,140.0,0,0,1,1,0,21,12.333333333333334,13.428571428571429,1,False,False,True,2
9500,1,136.6,0,0,1,0,1,18,13.464285714285714,14.788888888888888,1,False,False,True,2
8014,0,105.0,0,0,1,0,0,26,10.666666666666666,11.2,1,False,True,False,1
9147,1,139.4,0,1,1,0,0,41,11.6,12.2,1,False,True,False,1
9773,1,140.0,0,0,1,0,1,18,13.666666666666666,14.666666666666666,1,False,False,True,2
9500,1,130.8,0,1,1,0,0,18,14.4025,14.4025,1,False,False,True,2
9500,1,138.8,0,0,1,0,0,31,15.46875,16.3875,1,False,False,True,2
9238,1,110.0,0,1,1,0,0,23,12.625,14.166666666666666,1,False,False,True,2
9500,1,127.8,0,0,1,0,0,19,14.983333333333334,14.983333333333334,1,False,False,True,2
9773,1,134.2,0,0,1,0,1,20,15.0,13.0,1,False,False,True,2
8014,0,143.0,0,0,1,0,0,40,15.88888888888889,14.142857142857142,1,False,False,True,2
9085,1,120.0,0,1,1,0,0,32,11.5,11.0,0,True,False,False,0
9254,1,113.2,0,0,1,0,0,24,10.5,10.0,0,True,False,False,0
9500,1,135.8,0,0,1,0,0,18,13.983333333333334,13.983333333333334,1,False,False,True,2
9238,1,143.5,0,0,1,0,0,18,13.0,12.833333333333334,1,False,False,True,2
9238,1,148.9,0,0,1,0,1,18,13.666666666666666,13.0,1,False,False,True,2
9003,1,115.6,0,0,0,0,0,27,0.0,0.0,0,True,False,False,0
9147,1,159.3,0,0,1,0,0,18,14.4,15.4,1,False,False,True,2
9991,0,138.5,0,0,1,0,0,26,12.0,11.25,1,False,True,False,1
9853,1,133.2,0,0,1,0,0,19,14.166666666666666,13.666666666666666,1,False,False,True,2
8014,0,117.6,0,0,1,0,0,19,12.2,12.0,1,False,False,True,2
9147,1,108.7,0,0,1,0,0,21,12.0,12.666666666666666,1,False,True,False,1
9147,1,106.0,0,0,1,0,0,24,10.5,11.0,1,False,True,False,1
9853,1,122.6,0,0,1,0,0,20,12.333333333333334,10.5,0,True,False,False,0
9853,1,127.4,0,0,1,0,0,18,12.2,12.2,1,False,True,False,1
9003,1,100.0,0,0,1,0,0,30,0.0,0.0,0,True,False,False,0
9853,1,95.0,0,1,0,0,0,22,11.5,13.166666666666666,1,False,True,False,1
9147,1,130.0,0,0,1,0,0,21,10.88888888888889,11.615384615384617,1,False,False,True,2
9556,1,122.8,0,0,1,0,0,26,12.166666666666666,11.675,0,True,False,False,0
9147,1,115.0,0,0,1,0,0,23,10.0,12.0,1,False,True,False,1
9070,1,145.9,0,0,1,0,1,18,12.666666666666666,12.166666666666666,1,False,False,True,2
9070,1,143.0,0,1,1,0,0,21,11.4,12.2,0,True,False,False,0
171,1,100.0,0,0,1,0,1,18,0.0,0.0,0,True,False,False,0
9085,1,121.3,0,0,1,0,0,21,13.0,12.0,1,False,True,False,1
9853,1,121.2,0,0,1,0,0,18,13.4,12.0,1,False,True,False,1
9853,1,125.1,1,0,1,0,1,19,13.5,12.8,0,True,False,False,0
9254,1,112.9,0,0,1,0,0,22,12.25,11.333333333333334,1,False,True,False,1
9238,1,120.8,0,0,1,0,0,19,12.285714285714286,12.833333333333334,1,False,False,True,2
9085,1,114.0,0,0,0,0,0,19,0.0,0.0,0,True,False,False,0
9238,1,132.1,0,0,1,0,0,19,10.5,13.0,0,True,False,False,0
9085,1,160.0,0,0,1,0,0,27,14.0,12.0,1,False,False,True,2
9085,1,134.0,0,0,1,0,0,22,14.2,12.2,1,False,False,True,2
9773,1,124.2,0,0,1,0,0,18,13.0,13.142857142857142,0,True,False,False,0
9254,1,115.6,0,0,1,0,0,20,11.0,12.75,1,False,False,True,2
9991,0,128.2,0,0,1,0,0,34,11.0,10.0,0,True,False,False,0
9500,1,132.8,0,0,1,0,0,18,12.385714285714286,13.755555555555556,1,False,False,True,2
9773,1,123.1,0,0,1,1,0,20,14.75,12.25,1,False,False,True,2
9130,1,125.6,0,0,1,0,0,20,16.166666666666668,15.833333333333334,1,False,False,True,2
9991,0,115.0,0,0,1,1,0,25,0.0,0.0,0,True,False,False,0
9119,1,123.6,0,0,1,1,0,18,12.4,13.0,0,True,False,False,0
9130,1,141.7,0,0,0,1,0,18,11.6,13.0,0,True,False,False,0
9853,1,139.0,0,0,1,0,1,18,12.2,0.0,0,True,False,False,0
9254,1,118.0,0,0,1,0,1,19,11.0,12.8,1,False,False,True,2
9853,1,142.0,0,0,1,0,1,19,12.333333333333334,12.4,0,True,False,False,0
9238,1,143.4,0,0,1,0,1,21,14.833333333333334,12.571428571428571,1,False,False,True,2
9070,1,115.9,0,0,1,0,0,29,11.555555555555555,11.9,1,False,True,False,1
9070,1,105.1,0,0,1,0,1,20,12.0,11.833333333333334,1,False,False,True,2
8014,0,138.0,0,1,1,0,1,21,12.727272727272728,12.6,1,False,False,True,2
9991,0,114.7,0,0,1,0,0,34,10.5,11.0,0,True,False,False,0
9773,1,130.5,0,0,1,0,0,20,12.333333333333334,12.0,1,False,False,True,2
9991,0,134.3,0,0,1,1,0,24,0.0,12.0,0,True,False,False,0
9500,1,137.5,0,0,1,1,0,18,14.842857142857143,14.38888888888889,1,False,False,True,2
9500,1,125.3,0,0,1,1,0,19,12.2,12.2,1,False,True,False,1
9147,1,111.3,0,0,1,1,1,18,10.8,11.75,1,False,True,False,1
9991,0,144.8,0,0,1,1,0,28,12.75,14.333333333333334,1,False,True,False,1
9991,0,152.1,0,0,1,1,0,28,11.0,12.0,0,True,False,False,0
9254,1,126.1,0,0,1,1,0,20,10.75,0.0,0,True,False,False,0
9500,1,136.0,0,0,1,1,0,22,12.55375,12.55375,1,False,False,True,2
9500,1,124.3,0,0,1,1,0,19,12.665714285714284,12.665714285714284,1,False,False,True,2
9670,1,129.9,0,0,1,1,0,20,12.714285714285714,13.0,1,False,True,False,1
9556,1,136.1,0,0,1,1,0,26,11.75,0.0,0,True,False,False,0
